url,page_title,section,content_type,question,answer,raw_text,links_on_page
https://www.ntc.net.np/tariff,NT | Tariffs,Table,table,What is the information about 'Table' from NT | Tariffs?,"Rental Charge | 12,000.00 |  | ","Rental Charge | 12,000.00 |  | ",
https://www.ntc.net.np/tariff,NT | Tariffs,General,paragraph,What information is available on NT | Tariffs?,EN English नेपाली Self Care Register Login Change Password Change Password,EN English नेपाली Self Care Register Login Change Password Change Password,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff,NT | Tariffs,GSM Postpaid Service,paragraph,What is the information about 'GSM Postpaid Service' from NT | Tariffs?,GSM Postpaid Service Tariff Standard Tariff Postpaid-Roaming Discounted Tariff Postpaid-Roaming,GSM Postpaid Service Tariff Standard Tariff Postpaid-Roaming Discounted Tariff Postpaid-Roaming,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff,NT | Tariffs,GSM Prepaid Service,paragraph,What is the information about 'GSM Prepaid Service' from NT | Tariffs?,GSM Prepaid Service Tariff International Roaming Tariff : GSM Prepaid,GSM Prepaid Service Tariff International Roaming Tariff : GSM Prepaid,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff,NT | Tariffs,Easy Phone Service,paragraph,What is the information about 'Easy Phone Service' from NT | Tariffs?,Easy Phone Call Tariff NT EasyPhone Tariff,Easy Phone Call Tariff NT EasyPhone Tariff,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff,NT | Tariffs,Fiber To The Home - FTTH,paragraph,What is the information about 'Fiber To The Home - FTTH' from NT | Tariffs?,International Call Tariff PSTN Telephone Charges,International Call Tariff PSTN Telephone Charges,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff,NT | Tariffs,Join our Newsletters,paragraph,What is the information about 'Join our Newsletters' from NT | Tariffs?,Receive the latest news and exclusive offers © 2026 Nepal Telecom. All Rights Reserved. 4G/LTE Band Check,Receive the latest news and exclusive offers © 2026 Nepal Telecom. All Rights Reserved. 4G/LTE Band Check,eSIM: https://esim.ntc.net.np | Career: https://www.ntc.net.np/post/new-career | Offers: https://www.ntc.net.np/post/summer-package | Offers: https://offer.ntc.net.np/ | Email: https://webmail.ntc.net.np/
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N | FTTH Package | 2 Year Tariff (NRs.) | Mobile Data per Day,S.N | FTTH Package | 2 Year Tariff (NRs.) | Mobile Data per Day,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 50 Mbps | 14,999/- | 600 MB","1. | 50 Mbps | 14,999/- | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 100 Mbps | 20,199/- | 800 MB","2. | 100 Mbps | 20,199/- | 800 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 150 Mbps | 22,599/- | 900 MB","3. | 150 Mbps | 22,599/- | 900 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4. | 200 Mbps | 28,399/- | 1000 MB","4. | 200 Mbps | 28,399/- | 1000 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"No Installation Charge CPE is FREE of Cost 100 m. fiber cable is FREE of Cost Yearly 3000 min. NT-NT telephone voice call is included in the above packages For New Telephone voice connection, an Ownership Tax of Rs. 665 along with standard voice rates apply Warranty Period: 2 years","No Installation Charge CPE is FREE of Cost 100 m. fiber cable is FREE of Cost Yearly 3000 min. NT-NT telephone voice call is included in the above packages For New Telephone voice connection, an Ownership Tax of Rs. 665 along with standard voice rates apply Warranty Period: 2 years",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | FTTH Package | 1 Month (Rs.) | 3 Months (Rs.) | 12 Months (Rs.) | Mobile Data per Day (for yearly subscribers only),S.N. | FTTH Package | 1 Month (Rs.) | 3 Months (Rs.) | 12 Months (Rs.) | Mobile Data per Day (for yearly subscribers only),
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 50 Mbps | 815 | 2,350 | 8,499 | 600 MB","1 | 50 Mbps | 815 | 2,350 | 8,499 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 75 Mbps | 1,010 | 2,900 | 10,499 | 700 MB","2 | 75 Mbps | 1,010 | 2,900 | 10,499 | 700 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 100 Mbps | 1,150 | 3,200 | 11,499 | 800 MB","3 | 100 Mbps | 1,150 | 3,200 | 11,499 | 800 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4 | 150 Mbps | 1,250 | 3,600 | 12,999 | 900 MB","4 | 150 Mbps | 1,250 | 3,600 | 12,999 | 900 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"5 | 200 Mbps | 1,600 | 4,550 | 16,499 | 1000 MB","5 | 200 Mbps | 1,600 | 4,550 | 16,499 | 1000 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"6 | 50 Mbps for Existing Telephone Voice only subscribers (yearly) | 7,499 | 600 MB","6 | 50 Mbps for Existing Telephone Voice only subscribers (yearly) | 7,499 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"CPE cost is not included in the Monthly and Quarterly package Monthly 250 min., Quarterly 750 min., and Yearly 3000 min. NT-NT Call is included in the above packages One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price FuP (Fair Usage Policy) is applicable daily","CPE cost is not included in the Monthly and Quarterly package Monthly 250 min., Quarterly 750 min., and Yearly 3000 min. NT-NT Call is included in the above packages One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price FuP (Fair Usage Policy) is applicable daily",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | FTTH Packages | 1 Month (Rs.) | 3 Months (Rs.),S.N. | FTTH Packages | 1 Month (Rs.) | 3 Months (Rs.),
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 50 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,065 | 3,100","1 | 50 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,065 | 3,100",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 100 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,400 | 3,950","2 | 100 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,400 | 3,950",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 150 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,500 | 4,350","3 | 150 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,500 | 4,350",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4 | 200 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,850 | 5,300","4 | 200 Mbps + Basic NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,850 | 5,300",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 50 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,285 | 3,760","1 | 50 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,285 | 3,760",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 100 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,620 | 4,610","2 | 100 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,620 | 4,610",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 150 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,720 | 5,010","3 | 150 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 1,720 | 5,010",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4 | 200 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 2,070 | 5,960","4 | 200 Mbps + Premium NTTV Channels + 250 min./month Telephone calls (NT-NT) | 2,070 | 5,960",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"For new subscription of monthly & quarterly packages, CPE & STB to be purchased separately One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price For additional NTTV connection, STB charge of Rs.3230 per box and standard rate is applicable for basic & premium channels respectively FuP (Fair Usage Policy) is applicable daily","For new subscription of monthly & quarterly packages, CPE & STB to be purchased separately One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price For additional NTTV connection, STB charge of Rs.3230 per box and standard rate is applicable for basic & premium channels respectively FuP (Fair Usage Policy) is applicable daily",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | FTTH Package | 12 Months (Rs.) (One-time cost with CPE & STB) | Mobile Data per Day,S.N. | FTTH Package | 12 Months (Rs.) (One-time cost with CPE & STB) | Mobile Data per Day,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 50 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 10,499 | 600 MB","1 | 50 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 10,499 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 100 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 13,499 | 800 MB","2 | 100 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 13,499 | 800 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 150 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 14,999 | 900 MB","3 | 150 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 14,999 | 900 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4 | 200 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 18,499 | 1000 MB","4 | 200 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 18,499 | 1000 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 50 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 12,000 | 600 MB","1 | 50 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 12,000 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 100 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 14,999 | 800 MB","2 | 100 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 14,999 | 800 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 150 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 16,499 | 900 MB","3 | 150 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 16,499 | 900 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4 | 200 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 19,999 | 1000 MB","4 | 200 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 19,999 | 1000 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price For additional NTTV connection, STB charge of Rs. 3,230 per box and standard rate is applicable for basic & premium channels respectively FuP (Fair Usage Policy) is applicable daily","One Time Installation Charge of Rs.500 & Ownership Tax of Rs.665 not included in the aforementioned price For additional NTTV connection, STB charge of Rs. 3,230 per box and standard rate is applicable for basic & premium channels respectively FuP (Fair Usage Policy) is applicable daily",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | FTTH Package | 12 Months (Rs.) (Renewal) | Mobile Data per Day,S.N. | FTTH Package | 12 Months (Rs.) (Renewal) | Mobile Data per Day,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 50 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 9,499 | 600 MB","1 | 50 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 9,499 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 100 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 12,499 | 800 MB","2 | 100 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 12,499 | 800 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 150 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 13,999 | 900 MB","3 | 150 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 13,999 | 900 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4 | 200 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 17,499 | 1000 MB","4 | 200 Mbps Internet + Basic NTTV Channels + 3000 min. NT-NT Telephone calls | 17,499 | 1000 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 50 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 10,999 | 600 MB","1 | 50 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 10,999 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 100 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 13,999 | 800 MB","2 | 100 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 13,999 | 800 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 150 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 15,999 | 900 MB","3 | 150 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 15,999 | 900 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4 | 200 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 18,999 | 1000 MB","4 | 200 Mbps Internet + Premium NTTV Channels + 3000 min. NT-NT Telephone calls | 18,999 | 1000 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"FuP (Fair Usage Policy) is applicable daily For additional NTTV connection, STB charge of Rs.3230 per box and standard rate is applicable for basic & premium channels respectively","FuP (Fair Usage Policy) is applicable daily For additional NTTV connection, STB charge of Rs.3230 per box and standard rate is applicable for basic & premium channels respectively",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Package | 1 Month (Rs.) | 3 Months (Rs.) | 12 Months (Rs.),S.N. | Package | 1 Month (Rs.) | 3 Months (Rs.) | 12 Months (Rs.),
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | Basic NTTV+ Telephone voice for existing voice-only customers | 498.60 | 1,495.80 | 5,983.20","1. | Basic NTTV+ Telephone voice for existing voice-only customers | 498.60 | 1,495.80 | 5,983.20",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | Premium NTTV+ Telephone voice for existing voice-only customers | 718.60 | 2,155.80 | 7,303.20","1. | Premium NTTV+ Telephone voice for existing voice-only customers | 718.60 | 2,155.80 | 7,303.20",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | FTTH Package | FUP (GB) per day | Throttling Speed,S.N. | FTTH Package | FUP (GB) per day | Throttling Speed,
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Yearly FTTH Package | Mobile Data per day (All-Time) | Bonus per day (11 PM-6 AM),S.N. | Yearly FTTH Package | Mobile Data per day (All-Time) | Bonus per day (11 PM-6 AM),
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 100 Mbps | 5,900 | 16,200 | 32,199 | 500 MB","1 | 100 Mbps | 5,900 | 16,200 | 32,199 | 500 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 150 Mbps | 7,500 | 19,700 | 39,999 | 600 MB","2 | 150 Mbps | 7,500 | 19,700 | 39,999 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 200 Mbps | 9,600 | 24,500 | 45,999 | 700 MB","3 | 200 Mbps | 9,600 | 24,500 | 45,999 | 700 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"FuP (Fair Usage Policy) not applicable For new subscriptions, CPE to be purchased separately One Time Installation Charge of Rs. 500 not included in the above prices For New Telephone voice connection, an OT charge of Rs.665 along with standard voice rates apply","FuP (Fair Usage Policy) not applicable For new subscriptions, CPE to be purchased separately One Time Installation Charge of Rs. 500 not included in the above prices For New Telephone voice connection, an OT charge of Rs.665 along with standard voice rates apply",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 100 Mbps + Basic NTTV Channels | 6,150 | 16,950 | 35,199 | 500 MB","1 | 100 Mbps + Basic NTTV Channels | 6,150 | 16,950 | 35,199 | 500 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 150 Mbps + Basic NTTV Channels | 7,750 | 20,450 | 42,999 | 600 MB","2 | 150 Mbps + Basic NTTV Channels | 7,750 | 20,450 | 42,999 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 200 Mbps + Basic NTTV Channels | 9,850 | 25,250 | 48,999 | 700 MB","3 | 200 Mbps + Basic NTTV Channels | 9,850 | 25,250 | 48,999 | 700 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1 | 100 Mbps + Premium NTTV Channels | 6,370 | 17,610 | 36,519 | 500 MB","1 | 100 Mbps + Premium NTTV Channels | 6,370 | 17,610 | 36,519 | 500 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2 | 150 Mbps + Premium NTTV Channels | 7,970 | 21,110 | 44,319 | 600 MB","2 | 150 Mbps + Premium NTTV Channels | 7,970 | 21,110 | 44,319 | 600 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3 | 200 Mbps + Premium NTTV Channels | 10,070 | 25,910 | 50,319 | 700 MB","3 | 200 Mbps + Premium NTTV Channels | 10,070 | 25,910 | 50,319 | 700 MB",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"For new subscription, CPE & STB to be purchased separately One Time Installation Charge of Rs.500 not included in the above prices For New Telephone voice connection, OT charge of Rs.665 along with standard voice rates apply For additional NTTV connection, STB charge of Rs.3,230 per box and standard rate is applicable for basic & premium channels respectively","For new subscription, CPE & STB to be purchased separately One Time Installation Charge of Rs.500 not included in the above prices For New Telephone voice connection, OT charge of Rs.665 along with standard voice rates apply For additional NTTV connection, STB charge of Rs.3,230 per box and standard rate is applicable for basic & premium channels respectively",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,S.N. | Yearly Package Name | Monthly Resources | Tariff (Inc. of Tax),S.N. | Yearly Package Name | Monthly Resources | Tariff (Inc. of Tax),
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"1. | 2 Gbps (Premium) | Unlimited NT-NT 800Min Off-Net Call 3 TB per day:Throttling speed: 500 Mbps | 179,000","1. | 2 Gbps (Premium) | Unlimited NT-NT 800Min Off-Net Call 3 TB per day:Throttling speed: 500 Mbps | 179,000",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"2. | 1 Gbps (Premium) | Unlimited NT-NT 500Min Off-Net Call 2 TB per day:Throttling speed: 200 Mbps | 1,29,000","2. | 1 Gbps (Premium) | Unlimited NT-NT 500Min Off-Net Call 2 TB per day:Throttling speed: 200 Mbps | 1,29,000",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"3. | 1 Gbps (Basic) | Unlimited NT-NT 500Min Off-Net Call 1 TB per day:Throttling speed: 200 Mbps | 99,691","3. | 1 Gbps (Basic) | Unlimited NT-NT 500Min Off-Net Call 1 TB per day:Throttling speed: 200 Mbps | 99,691",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"4. | 500 Mbps (Basic) | Unlimited NT-NT 350 Min Off-Net Call 0.5 TB per day:Throttling speed: 100 Mbps | 69,691","4. | 500 Mbps (Basic) | Unlimited NT-NT 350 Min Off-Net Call 0.5 TB per day:Throttling speed: 100 Mbps | 69,691",
https://www.ntc.net.np/tariff/ftth-tariff,NT | Tariffs | FTTH Tariff,Table,table,What is the information about 'Table' from NT | Tariffs | FTTH Tariff?,"CPE cost of Rs.6,000 is not included in the monthly package One Time Installation Charge of Rs.500 not included in the above prices For New Telephone voice connection, OT charge of Rs.665 along with standard voice rates apply FuP (Fair Usage Policy) is applicable daily","CPE cost of Rs.6,000 is not included in the monthly package One Time Installation Charge of Rs.500 not included in the above prices For New Telephone voice connection, OT charge of Rs.665 along with standard voice rates apply FuP (Fair Usage Policy) is applicable daily",
